Date,Open,High,Low,Close,Adj Close,Volume
2021-06-01,84.919998,85.760002,83.620003,84.150002,82.070419,11067200
2021-06-02,84.389999,84.820000,83.449997,84.339996,82.255714,10314200
2021-06-03,83.680000,84.070000,81.889999,82.029999,80.002808,14742100
2021-06-04,82.970001,84.370003,82.849998,83.760002,81.690048,12591100
2021-06-07,83.190002,84.230003,82.650002,84.040001,81.963142,9006400
2021-06-08,84.970001,84.980003,80.010002,80.529999,78.539879,29666500
2021-06-09,80.169998,80.559998,78.519997,78.660004,76.716087,21434900
2021-06-10,79.400002,80.839996,78.529999,79.279999,77.320770,22683300
2021-06-11,80.070000,80.760002,79.209999,79.339996,77.379280,12675700
2021-06-14,79.500000,80.940002,79.370003,80.489998,78.500877,14303000
2021-06-15,80.639999,82.910004,79.919998,82.180000,80.149086,22308600
2021-06-16,82.730003,83.110001,80.120003,80.489998,78.500877,18116400
2021-06-17,79.699997,81.440002,79.360001,80.639999,78.647148,16003900
2021-06-18,78.900002,79.279999,76.129997,76.949997,75.048340,39881500
2021-06-21,76.849998,77.290001,75.709999,77.070000,75.165375,19810100
2021-06-22,77.610001,78.279999,77.050003,77.660004,75.740814,16771800
2021-06-23,78.099998,79.870003,78.070000,79.019997,77.067184,16662200
2021-06-24,80.430000,80.900002,79.919998,80.580002,78.588638,15721000
2021-06-25,81.570000,82.839996,81.089996,82.029999,80.002808,19603800
2021-06-28,82.629997,83.599998,82.160004,83.379997,81.319458,18365500
2021-06-29,83.540001,83.839996,81.870003,82.930000,80.880554,18530800
2021-06-30,84.849998,85.400002,83.430000,84.980003,82.879906,40670800
2021-07-01,82.239998,82.250000,79.910004,80.110001,78.130234,53299000
2021-07-02,80.610001,80.889999,78.889999,80.330002,78.344818,22685500
2021-07-06,80.790001,81.540001,79.760002,81.080002,79.076286,21126500
2021-07-07,81.690002,81.809998,77.949997,78.220001,76.286972,23026900
2021-07-08,76.250000,77.879997,75.959999,77.110001,75.204384,23114500
2021-07-09,77.410004,78.949997,76.730003,78.739998,76.794098,15441100
2021-07-12,78.750000,79.730003,77.709999,79.559998,77.593842,12639300
2021-07-13,79.279999,79.500000,78.099998,78.449997,76.511261,14263400
2021-07-14,79.349998,80.760002,78.320000,78.489998,76.550301,15952300
2021-07-15,78.339996,78.459999,76.339996,76.919998,75.019081,16616800
2021-07-16,77.160004,77.610001,74.839996,75.010002,73.156288,19132100
2021-07-19,73.839996,74.680000,73.199997,74.580002,72.736923,23436900
2021-07-20,74.660004,75.919998,73.769997,75.389999,73.526886,14855800
2021-07-21,75.349998,77.239998,75.339996,77.190002,75.282425,15945800
2021-07-22,76.230003,76.250000,74.459999,75.529999,73.663429,19042200
2021-07-23,75.930000,76.040001,74.900002,75.940002,74.063286,12345200
2021-07-26,75.809998,77.480003,75.510002,76.300003,74.414421,12023900
2021-07-27,74.790001,74.790001,72.510002,74.220001,72.385826,23940500
2021-07-28,74.550003,76.010002,74.379997,75.550003,73.682938,14348300
2021-07-29,76.080002,77.120003,75.949997,77.080002,75.175133,14529400
2021-07-30,76.129997,78.110001,76.059998,77.580002,75.662781,12528900
2021-08-02,79.040001,79.489998,77.470001,77.639999,75.721283,14904200
2021-08-03,78.870003,81.070000,77.940002,80.860001,78.861725,25807600
2021-08-04,80.449997,83.089996,79.540001,81.980003,79.954041,29176900
2021-08-05,82.139999,83.070000,81.160004,81.489998,79.476166,14821000
2021-08-06,81.199997,82.879997,81.050003,82.000000,79.973549,14612600
2021-08-09,81.730003,82.040001,80.080002,80.209999,78.227776,13363300
2021-08-10,79.820000,79.820000,75.769997,75.910004,74.034058,40705000
2021-08-11,76.040001,76.050003,73.720001,75.029999,73.175774,31624900
2021-08-12,72.180000,72.199997,68.809998,70.250000,68.513924,72492400
2021-08-13,70.050003,71.239998,69.879997,70.919998,69.167374,25301400
2021-08-16,70.199997,71.760002,69.919998,70.930000,69.177109,18135900
2021-08-17,70.169998,71.449997,69.610001,70.779999,69.030838,17545800
2021-08-18,71.250000,71.879997,70.580002,70.620003,68.874771,14004300
2021-08-19,70.139999,70.820000,69.040001,70.279999,68.543182,18022600
2021-08-20,70.139999,71.029999,69.580002,70.230003,68.494423,14603100
2021-08-23,70.839996,71.879997,68.900002,71.739998,69.967094,22265000
2021-08-24,72.139999,72.690002,71.690002,71.980003,70.201164,18092700
2021-08-25,72.790001,77.029999,72.180000,74.040001,72.210266,36552100
2021-08-26,73.230003,73.239998,71.699997,72.769997,70.971634,20315100
2021-08-27,72.459999,74.150002,72.150002,74.000000,72.171257,14994200
2021-08-30,74.120003,74.750000,72.830002,73.160004,71.352013,12810700
2021-08-31,73.680000,74.620003,73.320000,73.699997,71.878647,14807400
2021-09-01,74.320000,74.320000,73.019997,73.720001,71.898178,14007100
2021-09-02,73.209999,74.010002,72.309998,73.989998,72.161476,14803300
2021-09-03,74.000000,74.720001,73.599998,73.809998,71.985947,9222500
2021-09-07,73.760002,74.489998,73.160004,73.639999,71.820137,12028400
2021-09-08,73.199997,73.239998,71.110001,72.269997,70.483994,17375500
2021-09-09,71.629997,73.269997,71.419998,72.870003,71.069168,14638100
2021-09-10,73.769997,75.629997,73.459999,73.500000,71.683624,18240600
2021-09-13,74.559998,75.220001,73.519997,74.349998,72.512604,15796700
2021-09-14,73.790001,74.120003,72.910004,73.489998,71.673851,13945100
2021-09-15,72.949997,73.930000,71.760002,73.820000,71.995697,15258800
2021-09-16,73.300003,74.959999,72.779999,74.629997,72.785683,12867700
2021-09-17,74.410004,74.500000,73.320000,74.300003,72.463844,20449600
2021-09-20,72.599998,72.760002,71.190002,72.370003,70.581543,23228300
2021-09-21,72.919998,73.129997,71.660004,72.139999,70.357216,16026800
2021-09-22,73.040001,74.580002,72.639999,73.970001,72.142006,16996100
2021-09-23,73.610001,74.790001,73.250000,74.040001,72.210266,17304500
2021-09-24,73.300003,74.500000,73.070000,74.050003,72.220016,14804300
2021-09-27,73.650002,75.879997,73.510002,75.180000,73.322098,18435200
2021-09-28,74.500000,74.989998,73.059998,73.099998,71.293495,27311500
2021-09-29,71.160004,73.320000,70.220001,71.639999,69.869568,38169200
2021-09-30,72.199997,72.599998,70.860001,70.980003,69.322662,16923300
2021-10-01,71.339996,71.570000,70.099998,70.989998,69.332420,17813800
2021-10-04,70.599998,71.570000,70.360001,70.620003,68.971039,19525700
2021-10-05,71.209999,71.209999,69.610001,70.500000,68.853859,14512100
2021-10-06,69.800003,70.379997,69.029999,69.940002,68.306915,17899300
2021-10-07,70.400002,71.669998,70.120003,70.540001,68.892906,15236100
2021-10-08,70.930000,70.940002,69.699997,70.120003,68.482742,13666200
2021-10-11,69.900002,70.360001,69.180000,69.220001,67.603722,12700200
2021-10-12,69.389999,69.430000,65.669998,66.720001,65.162109,36911700
2021-10-13,66.739998,67.419998,66.230003,66.379997,64.830040,17532400
2021-10-14,67.279999,68.080002,66.809998,67.800003,66.216888,15541600
2021-10-15,68.089996,68.459999,67.480003,67.680000,66.099709,11786100
2021-10-18,67.010002,67.629997,66.290001,67.260002,65.689491,11849300
2021-10-19,67.370003,67.889999,66.639999,67.570000,65.992256,16930300
2021-10-20,67.199997,69.199997,67.010002,68.269997,66.675949,19457800
2021-10-21,67.949997,68.699997,67.669998,68.639999,67.037277,11140700
2021-10-22,68.510002,69.089996,67.080002,67.510002,65.933678,17892100
2021-10-25,69.620003,71.120003,68.540001,68.760002,67.154495,23341300
2021-10-26,69.370003,69.820000,68.470001,68.940002,67.330276,14267900
2021-10-27,68.519997,68.690002,67.449997,68.239998,66.646622,13541900
2021-10-28,69.290001,70.349998,69.180000,69.580002,67.955330,16966000
2021-10-29,68.389999,69.550003,68.040001,69.099998,67.486549,11440900
2021-11-01,68.970001,70.970001,68.940002,70.699997,69.049187,11988400
2021-11-02,70.489998,70.849998,70.040001,70.760002,69.107788,9761100
2021-11-03,70.720001,71.330002,70.260002,71.250000,69.586342,10266900
2021-11-04,72.370003,72.480003,71.040001,72.239998,70.553223,15936600
2021-11-05,73.000000,73.739998,72.360001,72.919998,71.217346,13019300
2021-11-08,73.320000,75.029999,73.120003,74.559998,72.819038,18742300
2021-11-09,75.099998,76.269997,74.559998,75.589996,73.824997,20127300
2021-11-10,74.160004,75.150002,73.199997,73.410004,71.695900,15228300
2021-11-11,74.019997,74.959999,73.620003,74.550003,72.809273,12192600
2021-11-12,75.019997,78.019997,74.949997,77.300003,75.495071,26553200
2021-11-15,77.760002,78.279999,76.599998,76.779999,74.987213,12650700
2021-11-16,76.559998,77.150002,75.779999,76.809998,75.016533,11807600
2021-11-17,76.480003,76.570000,75.190002,75.459999,73.698029,11600500
2021-11-18,76.900002,77.500000,75.750000,77.019997,75.221603,16848200
2021-11-19,78.930000,83.860001,78.930000,83.029999,81.091293,47216100
2021-11-22,83.660004,87.669998,83.660004,83.860001,81.901924,34775200
2021-11-23,85.040001,87.709999,84.330002,85.410004,83.415726,31823300
2021-11-24,84.750000,87.160004,84.610001,86.209999,84.197029,21666100
2021-11-26,83.129997,84.050003,81.980003,83.419998,81.472168,16487200
2021-11-29,84.379997,86.269997,84.160004,86.139999,84.128662,18889800
2021-11-30,85.580002,86.919998,83.949997,84.000000,82.038635,27301000
2021-12-01,86.550003,89.050003,85.000000,85.150002,83.161789,31633400
2021-12-02,82.629997,83.589996,81.349998,82.879997,80.944786,22994500
2021-12-03,83.709999,84.430000,80.639999,81.620003,79.714218,19167200
2021-12-06,81.830002,83.230003,80.529999,82.449997,80.524818,15094900
2021-12-07,84.419998,87.040001,84.330002,85.830002,83.825912,21716900
2021-12-08,85.440002,86.339996,84.029999,86.019997,84.011475,12908500
2021-12-09,85.300003,86.540001,84.629997,84.930000,82.946938,11964300
2021-12-10,84.339996,85.680000,84.129997,85.540001,83.542702,11955900
2021-12-13,86.610001,87.379997,84.199997,84.349998,82.380470,13054400
2021-12-14,83.220001,84.769997,82.910004,83.290001,81.345215,12082500
2021-12-15,83.480003,85.790001,82.059998,85.660004,83.659882,13971500
2021-12-16,85.879997,86.320000,82.129997,82.690002,80.759224,16503200
2021-12-17,81.620003,83.290001,80.940002,83.000000,81.061996,23165900
2021-12-20,82.139999,83.250000,80.910004,82.029999,80.114647,22346800
2021-12-21,88.989998,91.139999,87.349998,90.680000,88.562668,58363600
2021-12-22,90.000000,90.480003,88.919998,90.339996,88.230591,18593900
2021-12-23,90.699997,95.000000,90.349998,94.419998,92.215340,36400100
2021-12-27,93.720001,94.930000,92.730003,94.430000,92.225090,17110100
2021-12-28,93.750000,93.889999,92.059998,92.940002,90.769897,13683800
2021-12-29,94.000000,96.750000,93.910004,96.169998,93.924469,32234600
2021-12-30,94.400002,95.510002,93.430000,93.889999,91.697708,19327800
2021-12-31,94.000000,94.419998,93.029999,93.150002,91.071983,13660600
2022-01-03,93.910004,95.839996,93.480003,95.750000,93.613998,18705500
2022-01-04,95.599998,96.589996,93.540001,96.339996,94.190834,19725000
2022-01-05,95.379997,98.449997,94.349998,94.400002,92.294106,28613100
2022-01-06,95.099998,96.709999,94.120003,95.650002,93.516220,22320300
2022-01-07,96.089996,97.190002,93.940002,94.449997,92.342987,14857900
2022-01-10,94.260002,95.669998,91.040001,93.889999,91.795486,20290000
2022-01-11,92.459999,94.269997,91.650002,94.199997,92.098557,14924900
2022-01-12,95.160004,96.230003,93.779999,95.110001,92.988266,13339200
2022-01-13,96.500000,98.110001,95.300003,95.620003,93.486885,23679800
2022-01-14,94.440002,97.430000,94.400002,97.360001,95.188065,18385000
2022-01-18,95.529999,95.949997,92.540001,92.870003,90.798233,19900500
2022-01-19,93.720001,94.779999,89.769997,90.000000,87.992264,19043800
2022-01-20,90.279999,90.330002,84.930000,85.070000,83.172241,24701300
2022-01-21,84.220001,85.139999,81.519997,81.930000,80.102287,29716300
2022-01-24,80.269997,83.040001,77.639999,82.949997,81.099525,29757100
2022-01-25,80.919998,82.419998,79.650002,80.720001,78.919289,22128400
2022-01-26,83.250000,84.790001,80.610001,81.970001,80.141388,21018700
2022-01-27,83.510002,83.699997,78.389999,78.720001,76.963882,22694000
2022-01-28,77.370003,79.279999,75.519997,79.269997,77.501625,24434600
2022-01-31,78.959999,82.309998,78.019997,82.269997,80.434692,21898200
2022-02-01,82.199997,82.389999,80.419998,81.449997,79.632988,15237400
2022-02-02,82.919998,84.699997,82.540001,84.510002,82.624718,19862800
2022-02-03,82.669998,85.180000,81.709999,81.970001,80.141388,19598200
2022-02-04,81.220001,82.190002,79.839996,81.169998,79.359245,15657500
2022-02-07,81.360001,82.040001,80.480003,80.870003,79.065941,11799800
2022-02-08,81.150002,84.400002,81.000000,84.120003,82.243439,18315700
2022-02-09,84.599998,88.779999,83.559998,88.120003,86.154213,22386900
2022-02-10,89.190002,94.639999,88.480003,91.019997,88.989502,33820700
2022-02-11,91.279999,94.580002,88.949997,89.760002,87.757607,31000000
2022-02-14,91.989998,93.169998,88.709999,89.860001,87.855392,23499100
2022-02-15,91.010002,96.500000,91.010002,96.000000,93.858406,27069700
2022-02-16,94.440002,96.489998,93.570000,96.059998,93.917068,15573600
2022-02-17,95.040001,96.000000,93.489998,93.730003,91.639046,17943300
2022-02-18,94.529999,94.680000,88.900002,90.800003,88.774406,19530500
2022-02-22,89.839996,93.970001,88.669998,90.570000,88.549553,24825700
2022-02-23,91.470001,91.870003,87.070000,87.309998,85.362274,19135400
2022-02-24,84.129997,88.940002,83.790001,88.830002,86.848366,24472300
2022-02-25,87.959999,90.480003,87.279999,90.099998,88.090019,15008700
2022-02-28,88.449997,89.750000,87.160004,88.860001,86.877693,17269800
2022-03-01,88.559998,89.839996,84.660004,86.260002,84.335686,20794800
2022-03-02,87.169998,94.070000,87.029999,93.300003,91.218643,28398700
2022-03-03,91.620003,92.190002,88.389999,89.180000,87.190552,22099800
2022-03-04,87.419998,87.419998,80.519997,81.910004,80.082733,28211500
2022-03-07,81.760002,82.970001,75.629997,75.699997,74.011269,26715500
2022-03-08,76.250000,80.250000,73.930000,77.160004,75.438690,28343200
2022-03-09,79.970001,80.489998,77.540001,79.440002,77.667824,19647900
2022-03-10,77.739998,77.739998,73.809998,75.720001,74.030823,21692000
2022-03-11,76.660004,76.699997,72.639999,72.820000,71.195518,22786500
2022-03-14,71.750000,72.480003,68.959999,69.400002,67.851822,24893400
2022-03-15,70.050003,73.529999,68.339996,73.110001,71.479050,22851000
2022-03-16,76.470001,79.709999,76.150002,79.669998,77.892708,35742800
2022-03-17,78.199997,80.580002,77.199997,80.519997,78.723747,21612200
2022-03-18,79.099998,81.199997,78.059998,79.410004,77.638512,28601200
2022-03-21,78.989998,79.889999,75.529999,78.349998,76.602142,30878200
2022-03-22,77.699997,79.730003,77.510002,79.120003,77.354988,16768000
2022-03-23,77.860001,78.220001,75.080002,75.650002,73.962379,28059800
2022-03-24,75.900002,78.540001,75.320000,78.209999,76.465263,23348000
2022-03-25,78.269997,78.300003,75.129997,78.099998,76.357712,22491000
2022-03-28,78.589996,80.180000,77.269997,79.860001,78.078461,26605300
2022-03-29,82.099998,82.550003,79.260002,82.050003,80.219620,41290700
2022-03-30,84.300003,86.239998,78.599998,79.160004,77.394104,70087000
2022-03-31,77.669998,79.959999,76.830002,77.889999,76.152397,34588600
2022-04-01,78.430000,78.910004,74.059998,76.180000,74.480553,33536100
2022-04-04,76.900002,78.180000,76.510002,77.669998,75.937325,24305700
2022-04-05,76.709999,78.019997,74.300003,74.610001,72.945580,21171400
2022-04-06,73.180000,74.889999,71.470001,73.779999,72.134102,28080100
2022-04-07,73.669998,74.680000,72.129997,73.279999,71.645248,22658600
2022-04-08,72.500000,72.849998,70.830002,72.139999,70.627068,20562600
2022-04-11,70.550003,72.910004,70.089996,72.029999,70.519363,21127900
2022-04-12,72.790001,73.589996,71.570000,71.959999,70.450844,18658500
2022-04-13,72.360001,73.750000,71.860001,72.379997,70.862030,18892000
2022-04-14,72.559998,72.809998,70.089996,70.129997,68.659218,18543500
2022-04-18,70.250000,72.099998,70.050003,71.150002,69.657829,17476700
2022-04-19,70.959999,73.410004,70.769997,72.730003,71.204689,15139000
2022-04-20,73.809998,76.230003,72.889999,73.199997,71.664833,19042600
2022-04-21,73.970001,74.489998,70.650002,70.919998,69.432648,17645300
2022-04-22,70.639999,70.980003,69.309998,69.410004,67.954323,18682400
2022-04-25,68.419998,70.169998,67.930000,70.120003,68.649429,20072100
2022-04-26,68.690002,69.160004,67.040001,67.080002,65.673195,18628700
2022-04-27,66.129997,68.480003,65.860001,66.470001,65.075974,17123600
2022-04-28,67.650002,70.809998,67.059998,70.180000,68.708176,21058400
2022-04-29,69.099998,71.330002,68.019997,68.190002,66.759903,16843500
2022-05-02,68.160004,70.739998,67.580002,70.599998,69.119347,15342800
2022-05-03,70.470001,71.959999,70.199997,71.260002,69.765526,13539100
2022-05-04,71.769997,73.900002,70.160004,73.620003,72.076027,17201900
2022-05-05,72.309998,72.559998,70.360001,71.290001,69.794884,16603600
2022-05-06,70.550003,71.910004,68.889999,70.349998,68.874603,15159800
2022-05-09,69.199997,71.400002,67.480003,67.930000,66.505363,21770900
2022-05-10,69.570000,70.589996,67.610001,68.910004,67.464806,17662700
2022-05-11,68.660004,70.879997,66.820000,66.959999,65.555702,17237300
2022-05-12,66.000000,68.900002,65.870003,67.709999,66.289970,27022900
2022-05-13,69.099998,72.629997,68.019997,71.919998,70.411682,22872000
2022-05-16,71.510002,72.040001,70.320000,70.470001,68.992081,13394700
2022-05-17,72.250000,74.730003,72.150002,74.480003,72.917976,17671500
2022-05-18,73.180000,74.220001,70.089996,71.050003,69.559937,20635100
2022-05-19,70.760002,71.699997,69.050003,69.400002,67.944542,17558000
2022-05-20,70.599998,70.690002,66.110001,68.900002,67.455009,20313300
2022-05-23,68.769997,70.199997,68.519997,69.589996,68.130569,12356200
2022-05-24,68.360001,68.410004,66.010002,66.620003,65.222839,18764500
2022-05-25,65.930000,68.849998,65.900002,67.870003,66.446609,16241200
2022-05-26,66.389999,71.040001,66.349998,70.599998,69.119347,14902500
2022-05-27,71.760002,73.440002,71.639999,73.320000,71.782303,13078700
2022-05-31,73.470001,74.480003,71.930000,73.839996,72.291405,15453000
2022-06-01,74.500000,75.389999,72.550003,73.550003,72.007507,13595400
2022-06-02,73.129997,75.410004,73.129997,75.370003,73.789322,11373200
2022-06-03,71.690002,71.690002,69.110001,69.940002,68.473206,30306600
2022-06-06,70.739998,72.139999,70.010002,70.449997,68.972511,13198700
2022-06-07,68.650002,70.870003,68.120003,70.760002,69.276016,14328000
2022-06-08,69.839996,70.400002,67.760002,68.599998,67.161285,16363000
2022-06-09,67.940002,68.690002,66.000000,66.019997,64.635422,15073700
2022-06-10,64.839996,65.559998,62.279999,62.619999,61.306717,26626900
2022-06-13,60.020000,60.959999,58.580002,58.840000,57.605988,24278600
2022-06-14,59.360001,59.869999,57.720001,58.700001,57.468933,17036000
2022-06-15,59.330002,60.080002,57.549999,59.119999,57.880123,19726200
2022-06-16,57.000000,57.000000,54.250000,55.009998,53.856312,22706200
2022-06-17,55.900002,56.320000,53.599998,55.750000,54.580795,24139800
2022-06-21,56.820000,57.919998,56.340000,56.799999,55.608772,15502800
2022-06-22,55.959999,57.139999,55.599998,56.340000,55.158424,13513800
2022-06-23,56.610001,56.830002,54.959999,56.220001,55.040943,13366600
2022-06-24,57.150002,59.000000,57.130001,58.439999,57.214378,15647600
2022-06-27,59.580002,60.049999,58.369999,58.779999,57.547260,16159900
2022-06-28,58.980000,60.590000,57.810001,57.860001,56.646545,19393600
2022-06-29,57.230000,57.520000,55.320000,56.020000,54.845139,17351400
2022-06-30,54.990002,56.410000,54.220001,55.279999,54.120651,29572400
2022-07-01,53.290001,53.959999,51.400002,53.650002,52.524845,43681700
2022-07-05,52.180000,56.889999,52.090000,56.730000,55.540249,33745900
2022-07-06,56.849998,58.119999,56.459999,57.369999,56.166824,23565000
2022-07-07,59.099998,59.310001,57.840000,58.849998,57.615784,22945500
2022-07-08,58.220001,60.430000,58.099998,59.139999,58.013062,19283000
